gridx	gridy	x	y
3797	7835	949250	1958750
3798	7835	949500	1958750
3804	7779	951000	1944750
3849	7844	962250	1961000
3848	7759	962000	1939750
3851	7811	962750	1952750
3793	7824	948250	1956000
3836	7846	959000	1961500
3795	7816	948750	1954000
3840	7759	960000	1939750
3830	7824	957500	1956000
3790	7769	947500	1942250
3759	7800	939750	1950000
3871	7790	967750	1947500
3870	7790	967500	1947500
3821	7825	955250	1956250
3886	7803	971500	1950750
3807	7781	951750	1945250
3826	7780	956500	1945000
3831	7779	957750	1944750
3837	7782	959250	1945500
3788	7801	947000	1950250
3842	7823	960500	1955750
3765	7794	941250	1948500
3863	7771	965750	1942750
3863	7772	965750	1943000
3804	7769	951000	1942250
3777	7790	944250	1947500
3783	7772	945750	1943000
3775	7775	943750	1943750
3812	7775	953000	1943750
3798	7802	949500	1950500
3851	7814	962750	1953500
3852	7814	963000	1953500
3805	7771	951250	1942750
3837	7764	959250	1941000
3769	7801	942250	1950250
3838	7780	959500	1945000
3870	7806	967500	1951500
3868	7796	967000	1949000
3837	7828	959250	1957000
3799	7800	949750	1950000
3798	7800	949500	1950000
3798	7801	949500	1950250
3818	7768	954500	1942000
3804	7783	951000	1945750
3804	7782	951000	1945500
3868	7773	967000	1943250
3772	7794	943000	1948500
3835	7832	958750	1958000
3835	7833	958750	1958250
3799	7833	949750	1958250
3799	7832	949750	1958000
3866	7770	966500	1942500
3772	7792	943000	1948000
3757	7809	939250	1952250
3807	7782	951750	1945500
3792	7806	948000	1951500
3847	7852	961750	1963000
3783	7769	945750	1942250
3808	7782	952000	1945500
3793	7838	948250	1959500
3793	7837	948250	1959250
3794	7837	948500	1959250
3794	7838	948500	1959500
3796	7826	949000	1956500
3780	7785	945000	1946250
3804	7801	951000	1950250
3805	7801	951250	1950250
3883	7812	970750	1953000
3838	7864	959500	1966000
3839	7864	959750	1966000
3795	7821	948750	1955250
3852	7846	963000	1961500
3753	7807	938250	1951750
3754	7807	938500	1951750
3753	7806	938250	1951500
3764	7787	941000	1946750
3803	7780	950750	1945000
3788	7806	947000	1951500
3848	7822	962000	1955500
3848	7823	962000	1955750
3862	7777	965500	1944250
3850	7814	962500	1953500
3858	7765	964500	1941250
3859	7765	964750	1941250
3860	7777	965000	1944250
3861	7777	965250	1944250
3861	7778	965250	1944500
3859	7777	964750	1944250
3879	7803	969750	1950750
3881	7803	970250	1950750
3880	7804	970000	1951000
3880	7805	970000	1951250
3882	7804	970500	1951000
3826	7784	956500	1946000
3827	7784	956750	1946000
3759	7799	939750	1949750
3760	7804	940000	1951000
3759	7804	939750	1951000
3828	7786	957000	1946500
3827	7786	956750	1946500
3827	7787	956750	1946750
3828	7787	957000	1946750
3768	7778	942000	1944500
3852	7840	963000	1960000
3827	7785	956750	1946250
3846	7771	961500	1942750
3814	7770	953500	1942500
3798	7807	949500	1951750
3839	7772	959750	1943000
3839	7773	959750	1943250
3799	7768	949750	1942000
3770	7777	942500	1944250
3778	7774	944500	1943500
3777	7774	944250	1943500
3778	7781	944500	1945250
3861	7781	965250	1945250
3789	7767	947250	1941750
3860	7776	965000	1944000
3844	7824	961000	1956000
3840	7790	960000	1947500
3791	7772	947750	1943000
3803	7796	950750	1949000
3853	7820	963250	1955000
3830	7760	957500	1940000
3806	7777	951500	1944250
3796	7783	949000	1945750
3875	7802	968750	1950500
3874	7802	968500	1950500
3787	7782	946750	1945500
3835	7766	958750	1941500
3798	7768	949500	1942000
3815	7774	953750	1943500
3884	7803	971000	1950750
3846	7772	961500	1943000
3800	7816	950000	1954000
3800	7815	950000	1953750
3841	7783	960250	1945750
3808	7773	952000	1943250
3851	7818	962750	1954500
3852	7821	963000	1955250
3851	7812	962750	1953000
3851	7813	962750	1953250
3863	7791	965750	1947750
3817	7766	954250	1941500
3758	7811	939500	1952750
3809	7809	952250	1952250
3859	7821	964750	1955250
3859	7822	964750	1955500
3858	7822	964500	1955500
3859	7820	964750	1955000
3860	7767	965000	1941750
3861	7767	965250	1941750
3775	7794	943750	1948500
3774	7788	943500	1947000
3798	7778	949500	1944500
3799	7759	949750	1939750
3810	7764	952500	1941000
3762	7792	940500	1948000
3786	7773	946500	1943250
3768	7796	942000	1949000
3806	7780	951500	1945000
3871	7804	967750	1951000
3853	7813	963250	1953250
3853	7818	963250	1954500
3854	7810	963500	1952500
3854	7811	963500	1952750
3856	7814	964000	1953500
3857	7819	964250	1954750
3853	7819	963250	1954750
3879	7805	969750	1951250
3860	7770	965000	1942500
3861	7770	965250	1942500
3763	7811	940750	1952750
3764	7811	941000	1952750
3849	7817	962250	1954250
3855	7825	963750	1956250
3855	7824	963750	1956000
3856	7824	964000	1956000
3856	7825	964000	1956250
3802	7846	950500	1961500
3839	7791	959750	1947750
3852	7813	963000	1953250
3786	7764	946500	1941000
3817	7775	954250	1943750
3832	7836	958000	1959000
3796	7837	949000	1959250
3816	7771	954000	1942750
3843	7752	960750	1938000
3858	7827	964500	1956750
3809	7778	952250	1944500
3848	7819	962000	1954750
3850	7820	962500	1955000
3856	7822	964000	1955500
3861	7822	965250	1955500
3862	7823	965500	1955750
3862	7822	965500	1955500
3863	7822	965750	1955500
3864	7821	966000	1955250
3863	7821	965750	1955250
3858	7828	964500	1957000
3859	7825	964750	1956250
3858	7825	964500	1956250
3859	7827	964750	1956750
3858	7826	964500	1956500
3799	7824	949750	1956000
3793	7840	948250	1960000
3836	7779	959000	1944750
3794	7816	948500	1954000
3809	7782	952250	1945500
3809	7783	952250	1945750
3834	7789	958500	1947250
3827	7852	956750	1963000
3827	7851	956750	1962750
3830	7835	957500	1958750
3791	7768	947750	1942000
3853	7830	963250	1957500
3853	7829	963250	1957250
3857	7824	964250	1956000
3857	7827	964250	1956750
3856	7827	964000	1956750
3857	7828	964250	1957000
3856	7828	964000	1957000
3857	7829	964250	1957250
3856	7829	964000	1957250
3861	7824	965250	1956000
3862	7824	965500	1956000
3860	7824	965000	1956000
3856	7826	964000	1956500
3854	7830	963500	1957500
3854	7829	963500	1957250
3854	7831	963500	1957750
3856	7830	964000	1957500
3857	7830	964250	1957500
3853	7831	963250	1957750
3797	7777	949250	1944250
3801	7780	950250	1945000
3802	7782	950500	1945500
3777	7776	944250	1944000
3794	7835	948500	1958750
3768	7794	942000	1948500
3845	7801	961250	1950250
3870	7791	967500	1947750
3850	7817	962500	1954250
3836	7819	959000	1954750
3755	7805	938750	1951250
3804	7763	951000	1940750
3804	7764	951000	1941000
3805	7777	951250	1944250
3844	7855	961000	1963750
3785	7795	946250	1948750
3843	7773	960750	1943250
3844	7773	961000	1943250
3841	7771	960250	1942750
3863	7778	965750	1944500
3828	7761	957000	1940250
3843	7780	960750	1945000
3836	7834	959000	1958500
3835	7834	958750	1958500
3849	7816	962250	1954000
3860	7828	965000	1957000
3860	7829	965000	1957250
3862	7829	965500	1957250
3861	7829	965250	1957250
3850	7815	962500	1953750
3863	7829	965750	1957250
3793	7826	948250	1956500
3841	7776	960250	1944000
3841	7832	960250	1958000
3863	7827	965750	1956750
3761	7778	940250	1944500
3826	7775	956500	1943750
3761	7774	940250	1943500
3835	7784	958750	1946000
3787	7765	946750	1941250
3815	7769	953750	1942250
3852	7828	963000	1957000
3802	7767	950500	1941750
3803	7767	950750	1941750
3761	7809	940250	1952250
3840	7761	960000	1940250
3783	7783	945750	1945750
3853	7828	963250	1957000
3787	7795	946750	1948750
3826	7815	956500	1953750
3796	7803	949000	1950750
3807	7806	951750	1951500
3770	7794	942500	1948500
3868	7767	967000	1941750
3770	7797	942500	1949250
3794	7839	948500	1959750
3795	7839	948750	1959750
3831	7783	957750	1945750
3773	7802	943250	1950500
3764	7800	941000	1950000
3798	7772	949500	1943000
3771	7795	942750	1948750
3786	7789	946500	1947250
3782	7787	945500	1946750
3830	7849	957500	1962250
3820	7821	955000	1955250
3789	7754	947250	1938500
3842	7769	960500	1942250
3832	7845	958000	1961250
3831	7776	957750	1944000
3832	7776	958000	1944000
3831	7775	957750	1943750
3883	7811	970750	1952750
3884	7811	971000	1952750
3796	7835	949000	1958750
3783	7771	945750	1942750
3767	7786	941750	1946500
3764	7812	941000	1953000
3870	7794	967500	1948500
3768	7787	942000	1946750
3792	7768	948000	1942000
3797	7787	949250	1946750
3796	7767	949000	1941750
3798	7777	949500	1944250
3783	7778	945750	1944500
3800	7763	950000	1940750
3761	7773	940250	1943250
3761	7772	940250	1943000
3766	7773	941500	1943250
3795	7838	948750	1959500
3834	7777	958500	1944250
3851	7835	962750	1958750
3772	7775	943000	1943750
3790	7778	947500	1944500
3875	7771	968750	1942750
3842	7780	960500	1945000
3798	7828	949500	1957000
3827	7759	956750	1939750
3759	7775	939750	1943750
3868	7789	967000	1947250
3868	7790	967000	1947500
3792	7779	948000	1944750
3773	7787	943250	1946750
3791	7820	947750	1955000
3790	7772	947500	1943000
3799	7776	949750	1944000
3864	7779	966000	1944750
3878	7777	969500	1944250
3850	7845	962500	1961250
3834	7846	958500	1961500
3853	7825	963250	1956250
3802	7821	950500	1955250
3753	7811	938250	1952750
3873	7769	968250	1942250
3839	7771	959750	1942750
3771	7801	942750	1950250
3758	7798	939500	1949500
3809	7780	952250	1945000
3873	7784	968250	1946000
3854	7825	963500	1956250
3783	7782	945750	1945500
3783	7781	945750	1945250
3765	7812	941250	1953000
3858	7824	964500	1956000
3857	7823	964250	1955750
3837	7844	959250	1961000
3764	7799	941000	1949750
3771	7796	942750	1949000
3792	7800	948000	1950000
3845	7843	961250	1960750
3860	7821	965000	1955250
3863	7823	965750	1955750
3854	7779	963500	1944750
3860	7820	965000	1955000
3807	7821	951750	1955250
3764	7813	941000	1953250
3862	7825	965500	1956250
3864	7823	966000	1955750
3791	7818	947750	1954500
3863	7824	965750	1956000
3835	7770	958750	1942500
3861	7821	965250	1955250
3819	7822	954750	1955500
3853	7775	963250	1943750
3837	7781	959250	1945250
3829	7835	957250	1958750
3764	7783	941000	1945750
3765	7784	941250	1946000
3823	7771	955750	1942750
3823	7770	955750	1942500
3799	7830	949750	1957500
3778	7800	944500	1950000
3842	7757	960500	1939250
3833	7825	958250	1956250
3834	7826	958500	1956500
3825	7829	956250	1957250
3824	7829	956000	1957250
3828	7824	957000	1956000
3832	7824	958000	1956000
3832	7823	958000	1955750
3823	7830	955750	1957500
3823	7822	955750	1955500
3826	7825	956500	1956250
3829	7825	957250	1956250
3831	7822	957750	1955500
3831	7821	957750	1955250
3830	7822	957500	1955500
3831	7823	957750	1955750
3829	7826	957250	1956500
3839	7859	959750	1964750
3823	7831	955750	1957750
3822	7830	955500	1957500
3822	7831	955500	1957750
3790	7755	947500	1938750
3821	7831	955250	1957750
3819	7834	954750	1958500
3818	7834	954500	1958500
3789	7778	947250	1944500
3816	7774	954000	1943500
3821	7832	955250	1958000
3821	7834	955250	1958500
3832	7825	958000	1956250
3767	7780	941750	1945000
3784	7775	946000	1943750
3826	7817	956500	1954250
3828	7828	957000	1957000
3828	7829	957000	1957250
3827	7817	956750	1954250
3827	7830	956750	1957500
3826	7830	956500	1957500
3826	7829	956500	1957250
3797	7773	949250	1943250
3783	7816	945750	1954000
3782	7816	945500	1954000
3782	7817	945500	1954250
3768	7808	942000	1952000
3833	7844	958250	1961000
3833	7838	958250	1959500
3776	7793	944000	1948250
3856	7823	964000	1955750
3886	7801	971500	1950250
3765	7792	941250	1948000
3829	7824	957250	1956000
3875	7772	968750	1943000
3831	7820	957750	1955000
3831	7819	957750	1954750
3829	7828	957250	1957000
3829	7829	957250	1957250
3806	7781	951500	1945250
3832	7821	958000	1955250
3832	7820	958000	1955000
3835	7819	958750	1954750
3865	7793	966250	1948250
3841	7766	960250	1941500
3831	7825	957750	1956250
3840	7855	960000	1963750
3831	7826	957750	1956500
3830	7825	957500	1956250
3830	7826	957500	1956500
3830	7827	957500	1956750
3829	7827	957250	1956750
3830	7828	957500	1957000
3831	7828	957750	1957000
3795	7772	948750	1943000
3836	7825	959000	1956250
3836	7826	959000	1956500
3860	7830	965000	1957500
3861	7831	965250	1957750
3832	7819	958000	1954750
3834	7823	958500	1955750
3848	7829	962000	1957250
3822	7824	955500	1956000
3825	7821	956250	1955250
3860	7831	965000	1957750
3825	7823	956250	1955750
3826	7823	956500	1955750
3834	7818	958500	1954500
3835	7818	958750	1954500
3832	7818	958000	1954500
3840	7826	960000	1956500
3832	7815	958000	1953750
3832	7816	958000	1954000
3824	7826	956000	1956500
3792	7773	948000	1943250
3837	7785	959250	1946250
3805	7772	951250	1943000
3836	7827	959000	1956750
3835	7826	958750	1956500
3833	7819	958250	1954750
3843	7829	960750	1957250
3828	7823	957000	1955750
3829	7822	957250	1955500
3834	7827	958500	1956750
3837	7823	959250	1955750
3846	7840	961500	1960000
3840	7836	960000	1959000
3758	7777	939500	1944250
3841	7831	960250	1957750
3810	7768	952500	1942000
3836	7769	959000	1942250
3808	7804	952000	1951000
3868	7804	967000	1951000
3875	7795	968750	1948750
3762	7779	940500	1944750
3763	7779	940750	1944750
3798	7776	949500	1944000
3840	7831	960000	1957750
3806	7773	951500	1943250
3784	7767	946000	1941750
3864	7793	966000	1948250
3829	7763	957250	1940750
3829	7762	957250	1940500
3830	7779	957500	1944750
3830	7778	957500	1944500
3826	7818	956500	1954500
3780	7790	945000	1947500
3780	7789	945000	1947250
3826	7838	956500	1959500
3790	7803	947500	1950750
3839	7858	959750	1964500
3826	7819	956500	1954750
3859	7817	964750	1954250
3858	7816	964500	1954000
3859	7816	964750	1954000
3855	7829	963750	1957250
3861	7827	965250	1956750
3856	7812	964000	1953000
3862	7827	965500	1956750
3860	7819	965000	1954750
3862	7826	965500	1956500
3839	7851	959750	1962750
3855	7828	963750	1957000
3759	7803	939750	1950750
3777	7781	944250	1945250
3859	7831	964750	1957750
3839	7782	959750	1945500
3857	7813	964250	1953250
3823	7778	955750	1944500
3792	7798	948000	1949500
3871	7802	967750	1950500
3857	7814	964250	1953500
3854	7828	963500	1957000
3855	7827	963750	1956750
3854	7827	963500	1956750
3801	7835	950250	1958750
3858	7815	964500	1953750
3858	7814	964500	1953500
3828	7850	957000	1962500
3829	7850	957250	1962500
3782	7776	945500	1944000
3862	7762	965500	1940500
3870	7778	967500	1944500
3769	7782	942250	1945500
3852	7776	963000	1944000
3826	7816	956500	1954000
3798	7774	949500	1943500
3830	7771	957500	1942750
3828	7816	957000	1954000
3787	7776	946750	1944000
3831	7788	957750	1947000
3824	7832	956000	1958000
3823	7829	955750	1957250
3756	7807	939000	1951750
3832	7822	958000	1955500
3823	7832	955750	1958000
3824	7833	956000	1958250
3823	7828	955750	1957000
3822	7829	955500	1957250
3824	7831	956000	1957750
3825	7831	956250	1957750
3827	7772	956750	1943000
3838	7789	959500	1947250
3833	7824	958250	1956000
3828	7815	957000	1953750
3827	7815	956750	1953750
3829	7815	957250	1953750
3786	7781	946500	1945250
3777	7795	944250	1948750
3790	7763	947500	1940750
3760	7768	940000	1942000
3764	7785	941000	1946250
3841	7828	960250	1957000
3819	7828	954750	1957000
3818	7830	954500	1957500
3818	7831	954500	1957750
3818	7828	954500	1957000
3820	7822	955000	1955500
3821	7828	955250	1957000
3821	7827	955250	1956750
3822	7828	955500	1957000
3822	7827	955500	1956750
3823	7827	955750	1956750
3851	7782	962750	1945500
3834	7779	958500	1944750
3784	7765	946000	1941250
3851	7855	962750	1963750
3832	7817	958000	1954250
3821	7829	955250	1957250
3820	7829	955000	1957250
3793	7836	948250	1959000
3785	7815	946250	1953750
3819	7820	954750	1955000
3838	7828	959500	1957000
3825	7825	956250	1956250
3819	7823	954750	1955750
3847	7759	961750	1939750
3818	7763	954500	1940750
3837	7830	959250	1957500
3839	7828	959750	1957000
3794	7782	948500	1945500
3833	7823	958250	1955750
3824	7820	956000	1955000
3838	7831	959500	1957750
3842	7790	960500	1947500
3818	7822	954500	1955500
3827	7820	956750	1955000
3827	7821	956750	1955250
3817	7821	954250	1955250
3820	7828	955000	1957000
3819	7827	954750	1956750
3773	7805	943250	1951250
3825	7774	956250	1943500
3824	7774	956000	1943500
3839	7826	959750	1956500
3839	7827	959750	1956750
3880	7800	970000	1950000
3879	7800	969750	1950000
3764	7779	941000	1944750
3840	7832	960000	1958000
3845	7786	961250	1946500
3764	7809	941000	1952250
3764	7808	941000	1952000
3763	7808	940750	1952000
3764	7810	941000	1952500
3859	7761	964750	1940250
3845	7769	961250	1942250
3846	7769	961500	1942250
3842	7784	960500	1946000
3841	7784	960250	1946000
3780	7799	945000	1949750
3851	7783	962750	1945750
3815	7772	953750	1943000
3838	7863	959500	1965750
3789	7752	947250	1938000
3802	7772	950500	1943000
3787	7815	946750	1953750
3837	7778	959250	1944500
3884	7807	971000	1951750
3842	7852	960500	1963000
3770	7772	942500	1943000
3759	7772	939750	1943000
3837	7827	959250	1956750
3758	7812	939500	1953000
3768	7804	942000	1951000
3803	7759	950750	1939750
3826	7824	956500	1956000
3825	7824	956250	1956000
3824	7824	956000	1956000
3839	7832	959750	1958000
3838	7822	959500	1955500
3826	7821	956500	1955250
3838	7821	959500	1955250
3840	7833	960000	1958250
3801	7802	950250	1950500
3787	7769	946750	1942250
3871	7778	967750	1944500
3866	7771	966500	1942750
3834	7831	958500	1957750
3853	7860	963250	1965000
3807	7775	951750	1943750
3788	7784	947000	1946000
3835	7786	958750	1946500
3808	7800	952000	1950000
3836	7787	959000	1946750
3785	7794	946250	1948500
3835	7773	958750	1943250
3788	7762	947000	1940500
3766	7774	941500	1943500
3767	7774	941750	1943500
3798	7805	949500	1951250
3839	7852	959750	1963000
3884	7810	971000	1952500
3817	7767	954250	1941750
3832	7826	958000	1956500
3791	7785	947750	1946250
3826	7831	956500	1957750
3826	7820	956500	1955000
3825	7832	956250	1958000
3832	7828	958000	1957000
3832	7827	958000	1956750
3818	7820	954500	1955000
3823	7823	955750	1955750
3836	7774	959000	1943500
3870	7788	967500	1947000
3825	7771	956250	1942750
3790	7788	947500	1947000
3854	7775	963500	1943750
3791	7843	947750	1960750
3769	7807	942250	1951750
3768	7807	942000	1951750
3867	7789	966750	1947250
3835	7838	958750	1959500
3835	7839	958750	1959750
3834	7830	958500	1957500
3832	7839	958000	1959750
3847	7828	961750	1957000
3848	7828	962000	1957000
3848	7827	962000	1956750
3847	7827	961750	1956750
3839	7835	959750	1958750
3838	7835	959500	1958750
3837	7837	959250	1959250
3837	7836	959250	1959000
3835	7837	958750	1959250
3833	7833	958250	1958250
3791	7769	947750	1942250
3767	7809	941750	1952250
3834	7784	958500	1946000
3881	7802	970250	1950500
3766	7788	941500	1947000
3762	7794	940500	1948500
3766	7786	941500	1946500
3838	7782	959500	1945500
3806	7841	951500	1960250
3789	7790	947250	1947500
3805	7818	951250	1954500
3796	7817	949000	1954250
3858	7777	964500	1944250
3851	7853	962750	1963250
3874	7772	968500	1943000
3873	7772	968250	1943000
3874	7771	968500	1942750
3873	7771	968250	1942750
3772	7781	943000	1945250
3855	7781	963750	1945250
3865	7796	966250	1949000
3817	7768	954250	1942000
3841	7824	960250	1956000
3843	7825	960750	1956250
3843	7824	960750	1956000
3842	7824	960500	1956000
3844	7830	961000	1957500
3861	7785	965250	1946250
3767	7782	941750	1945500
3862	7784	965500	1946000
3793	7763	948250	1940750
3840	7824	960000	1956000
3841	7823	960250	1955750
3805	7819	951250	1954750
3766	7770	941500	1942500
3791	7762	947750	1940500
3791	7819	947750	1954750
3790	7774	947500	1943500
3812	7771	953000	1942750
3797	7769	949250	1942250
3802	7771	950500	1942750
3771	7780	942750	1945000
3870	7805	967500	1951250
3869	7803	967250	1950750
3797	7770	949250	1942500
3830	7788	957500	1947000
3789	7770	947250	1942500
3833	7822	958250	1955500
3834	7821	958500	1955250
3822	7825	955500	1956250
3833	7821	958250	1955250
3823	7824	955750	1956000
3821	7824	955250	1956000
3864	7792	966000	1948000
3864	7791	966000	1947750
3820	7826	955000	1956500
3834	7819	958500	1954750
3785	7813	946250	1953250
3824	7825	956000	1956250
3820	7827	955000	1956750
3778	7788	944500	1947000
3795	7773	948750	1943250
3847	7748	961750	1937000
3838	7827	959500	1956750
3833	7774	958250	1943500
3846	7780	961500	1945000
3792	7833	948000	1958250
3800	7838	950000	1959500
3799	7842	949750	1960500
3799	7841	949750	1960250
3787	7814	946750	1953500
3770	7787	942500	1946750
3831	7781	957750	1945250
3826	7847	956500	1961750
3827	7846	956750	1961500
3778	7796	944500	1949000
3865	7797	966250	1949250
3848	7834	962000	1958500
3847	7833	961750	1958250
3761	7793	940250	1948250
3764	7791	941000	1947750
3833	7837	958250	1959250
3833	7836	958250	1959000
3848	7775	962000	1943750
3784	7812	946000	1953000
3784	7778	946000	1944500
3826	7839	956500	1959750
3826	7846	956500	1961500
3825	7839	956250	1959750
3826	7840	956500	1960000
3823	7852	955750	1963000
3831	7829	957750	1957250
3826	7844	956500	1961000
3830	7841	957500	1960250
3861	7761	965250	1940250
3860	7761	965000	1940250
3826	7848	956500	1962000
3826	7849	956500	1962250
3849	7840	962250	1960000
3825	7849	956250	1962250
3780	7774	945000	1943500
3824	7849	956000	1962250
3824	7848	956000	1962000
3823	7847	955750	1961750
3822	7847	955500	1961750
3820	7848	955000	1962000
3826	7845	956500	1961250
3824	7845	956000	1961250
3824	7844	956000	1961000
3820	7847	955000	1961750
3819	7847	954750	1961750
3845	7785	961250	1946250
3844	7781	961000	1945250
3796	7768	949000	1942000
3757	7812	939250	1953000
3764	7786	941000	1946500
3763	7788	940750	1947000
3835	7849	958750	1962250
3845	7784	961250	1946000
3763	7769	940750	1942250
3784	7776	946000	1944000
3843	7760	960750	1940000
3787	7768	946750	1942000
3768	7785	942000	1946250
3834	7833	958500	1958250
3833	7835	958250	1958750
3830	7834	957500	1958500
3828	7832	957000	1958000
3828	7831	957000	1957750
3832	7830	958000	1957500
3825	7840	956250	1960000
3837	7835	959250	1958750
3832	7829	958000	1957250
3827	7840	956750	1960000
3828	7851	957000	1962750
3827	7832	956750	1958000
3826	7832	956500	1958000
3827	7831	956750	1957750
3834	7834	958500	1958500
3827	7841	956750	1960250
3827	7834	956750	1958500
3827	7833	956750	1958250
3838	7836	959500	1959000
3828	7830	957000	1957500
3834	7835	958500	1958750
3825	7772	956250	1943000
3772	7776	943000	1944000
3824	7842	956000	1960500
3799	7804	949750	1951000
3827	7836	956750	1959000
3824	7841	956000	1960250
3823	7841	955750	1960250
3823	7840	955750	1960000
3831	7830	957750	1957500
3824	7840	956000	1960000
3836	7829	959000	1957250
3837	7831	959250	1957750
3836	7832	959000	1958000
3836	7833	959000	1958250
3837	7833	959250	1958250
3816	7768	954000	1942000
3838	7832	959500	1958000
3837	7832	959250	1958000
3838	7833	959500	1958250
3837	7834	959250	1958500
3839	7833	959750	1958250
3755	7815	938750	1953750
3755	7813	938750	1953250
3772	7796	943000	1949000
3788	7785	947000	1946250
3773	7796	943250	1949000
3761	7777	940250	1944250
3848	7777	962000	1944250
3799	7771	949750	1942750
3843	7835	960750	1958750
3843	7834	960750	1958500
3797	7763	949250	1940750
3784	7779	946000	1944750
3841	7765	960250	1941250
3838	7834	959500	1958500
3790	7822	947500	1955500
3864	7765	966000	1941250
3835	7781	958750	1945250
3847	7772	961750	1943000
3847	7771	961750	1942750
3847	7770	961750	1942500
3776	7787	944000	1946750
3776	7788	944000	1947000
3850	7850	962500	1962500
3835	7848	958750	1962000
3835	7847	958750	1961750
3791	7831	947750	1957750
3803	7841	950750	1960250
3789	7758	947250	1939500
3784	7774	946000	1943500
3786	7772	946500	1943000
3794	7774	948500	1943500
3826	7835	956500	1958750
3823	7835	955750	1958750
3823	7836	955750	1959000
3824	7835	956000	1958750
3824	7836	956000	1959000
3835	7835	958750	1958750
3801	7764	950250	1941000
3839	7834	959750	1958500
3824	7838	956000	1959500
3824	7839	956000	1959750
3823	7839	955750	1959750
3885	7810	971250	1952500
3840	7834	960000	1958500
3814	7767	953500	1941750
3810	7766	952500	1941500
3835	7836	958750	1959000
3774	7797	943500	1949250
3838	7786	959500	1946500
3772	7785	943000	1946250
3796	7824	949000	1956000
3837	7780	959250	1945000
3767	7808	941750	1952000
3851	7780	962750	1945000
3831	7765	957750	1941250
3825	7855	956250	1963750
3825	7856	956250	1964000
3824	7856	956000	1964000
3824	7857	956000	1964250
3829	7830	957250	1957500
3854	7841	963500	1960250
3824	7858	956000	1964500
3830	7830	957500	1957500
3825	7851	956250	1962750
3825	7852	956250	1963000
3826	7852	956500	1963000
3826	7853	956500	1963250
3825	7853	956250	1963250
3825	7854	956250	1963500
3824	7854	956000	1963500
3823	7855	955750	1963750
3823	7854	955750	1963500
3824	7855	956000	1963750
3870	7767	967500	1941750
3827	7853	956750	1963250
3790	7783	947500	1945750
3826	7854	956500	1963500
3870	7768	967500	1942000
3796	7788	949000	1947000
3796	7787	949000	1946750
3826	7855	956500	1963750
3849	7783	962250	1945750
3850	7783	962500	1945750
3846	7830	961500	1957500
3855	7835	963750	1958750
3855	7836	963750	1959000
3857	7836	964250	1959000
3855	7839	963750	1959750
3855	7838	963750	1959500
3856	7838	964000	1959500
3856	7836	964000	1959000
3855	7837	963750	1959250
3861	7842	965250	1960500
3859	7842	964750	1960500
3859	7841	964750	1960250
3862	7841	965500	1960250
3860	7842	965000	1960500
3861	7841	965250	1960250
3860	7841	965000	1960250
3861	7839	965250	1959750
3862	7840	965500	1960000
3850	7852	962500	1963000
3850	7851	962500	1962750
3851	7852	962750	1963000
3857	7835	964250	1958750
3856	7835	964000	1958750
3843	7846	960750	1961500
3852	7852	963000	1963000
3854	7837	963500	1959250
3856	7839	964000	1959750
3843	7847	960750	1961750
3843	7845	960750	1961250
3843	7859	960750	1964750
3842	7859	960500	1964750
3843	7860	960750	1965000
3856	7837	964000	1959250
3842	7860	960500	1965000
3843	7861	960750	1965250
3843	7862	960750	1965500
3857	7837	964250	1959250
3858	7836	964500	1959000
3858	7835	964500	1958750
3844	7847	961000	1961750
3847	7839	961750	1959750
3847	7838	961750	1959500
3846	7843	961500	1960750
3846	7842	961500	1960500
3844	7843	961000	1960750
3843	7843	960750	1960750
3844	7842	961000	1960500
3859	7838	964750	1959500
3860	7837	965000	1959250
3860	7838	965000	1959500
3859	7837	964750	1959250
3858	7837	964500	1959250
3846	7846	961500	1961500
3845	7842	961250	1960500
3854	7832	963500	1958000
3855	7832	963750	1958000
3860	7840	965000	1960000
3860	7839	965000	1959750
3847	7846	961750	1961500
3844	7844	961000	1961000
3852	7854	963000	1963500
3855	7831	963750	1957750
3859	7839	964750	1959750
3843	7844	960750	1961000
3856	7832	964000	1958000
3859	7840	964750	1960000
3861	7838	965250	1959500
3860	7843	965000	1960750
3847	7843	961750	1960750
3847	7844	961750	1961000
3853	7854	963250	1963500
3852	7855	963000	1963750
3861	7840	965250	1960000
3847	7845	961750	1961250
3848	7844	962000	1961000
3854	7836	963500	1959000
3850	7836	962500	1959000
3850	7837	962500	1959250
3851	7836	962750	1959000
3852	7836	963000	1959000
3854	7842	963500	1960500
3842	7834	960500	1958500
3855	7834	963750	1958500
3854	7834	963500	1958500
3852	7837	963000	1959250
3852	7835	963000	1958750
3849	7845	962250	1961250
3849	7846	962250	1961500
3854	7855	963500	1963750
3854	7835	963500	1958750
3858	7841	964500	1960250
3851	7837	962750	1959250
3849	7847	962250	1961750
3850	7847	962500	1961750
3842	7861	960500	1965250
3851	7838	962750	1959500
3849	7848	962250	1962000
3842	7862	960500	1965500
3807	7798	951750	1949500
3766	7787	941500	1946750
3876	7779	969000	1944750
3851	7850	962750	1962500
3851	7851	962750	1962750
3848	7832	962000	1958000
3846	7851	961500	1962750
3846	7850	961500	1962500
3852	7834	963000	1958500
3848	7839	962000	1959750
3843	7855	960750	1963750
3853	7832	963250	1958000
3847	7851	961750	1962750
3815	7771	953750	1942750
3850	7853	962500	1963250
3852	7856	963000	1964000
3855	7859	963750	1964750
3854	7859	963500	1964750
