gridx	gridy	x	y
9703	19506	970300	1950600
9607	19587	960700	1958700
9702	19507	970200	1950700
9493	19407	949300	1940700
9502	19452	950200	1945200
9702	19506	970200	1950600
9460	19449	946000	1944900
9428	19453	942800	1945300
9603	19413	960300	1941300
9602	19413	960200	1941300
9478	19512	947800	1951200
9486	19518	948600	1951800
9471	19467	947100	1946700
9456	19467	945600	1946700
9587	19452	958700	1945200
9680	19489	968000	1948900
9580	19512	958000	1951200
9473	19512	947300	1951200
9693	19448	969300	1944800
9419	19497	941900	1949700
9597	19586	959700	1958600
9597	19589	959700	1958900
9485	19579	948500	1957900
9466	19453	946600	1945300
9596	19587	959600	1958700
9595	19587	959500	1958700
9595	19586	959500	1958600
9594	19587	959400	1958700
9594	19586	959400	1958600
9593	19586	959300	1958600
9593	19585	959300	1958500
9590	19593	959000	1959300
9589	19593	958900	1959300
9459	19438	945900	1943800
9460	19438	946000	1943800
9591	19593	959100	1959300
9475	19554	947500	1955400
9475	19555	947500	1955500
9510	19422	951000	1942200
9638	19450	963800	1945000
9707	19498	970700	1949800
9589	19454	958900	1945400
9458	19430	945800	1943000
9508	19424	950800	1942400
9654	19452	965400	1945200
9651	19566	965100	1956600
9651	19565	965100	1956500
9617	19430	961700	1943000
9617	19428	961700	1942800
9618	19428	961800	1942800
9618	19427	961800	1942700
9619	19427	961900	1942700
9619	19426	961900	1942600
9618	19426	961800	1942600
9617	19427	961700	1942700
9616	19428	961600	1942800
9615	19428	961500	1942800
9615	19429	961500	1942900
9429	19429	942900	1942900
9580	19613	958000	1961300
9426	19474	942600	1947400
9429	19470	942900	1947000
9441	19469	944100	1946900
9441	19470	944100	1947000
9516	19494	951600	1949400
9625	19625	962500	1962500
9588	19620	958800	1962000
9588	19619	958800	1961900
9623	19582	962300	1958200
9479	19578	947900	1957800
9479	19579	947900	1957900
9395	19495	939500	1949500
9508	19603	950800	1960300
9506	19495	950600	1949500
9421	19480	942100	1948000
9431	19510	943100	1951000
9474	19396	947400	1939600
9470	19405	947000	1940500
9462	19435	946200	1943500
9466	19431	946600	1943100
9654	19461	965400	1946100
9629	19454	962900	1945400
9572	19582	957200	1958200
9566	19604	956600	1960400
9566	19603	956600	1960300
9567	19606	956700	1960600
9566	19606	956600	1960600
9695	19514	969500	1951400
9587	19584	958700	1958400
9588	19583	958800	1958300
9587	19583	958700	1958300
9589	19586	958900	1958600
9589	19592	958900	1959200
9588	19593	958800	1959300
9485	19435	948500	1943500
9486	19435	948600	1943500
9486	19436	948600	1943600
9591	19574	959100	1957400
9592	19574	959200	1957400
9568	19584	956800	1958400
9568	19585	956800	1958500
9568	19586	956800	1958600
9567	19586	956700	1958600
9567	19585	956700	1958500
9569	19588	956900	1958800
9571	19590	957100	1959000
9571	19597	957100	1959700
9589	19573	958900	1957300
9588	19580	958800	1958000
9581	19597	958100	1959700
9419	19485	941900	1948500
9589	19585	958900	1958500
9588	19586	958800	1958600
9588	19585	958800	1958500
9588	19592	958800	1959200
9661	19483	966100	1948300
9591	19575	959100	1957500
9592	19575	959200	1957500
9572	19600	957200	1960000
9587	19585	958700	1958500
9586	19585	958600	1958500
9435	19504	943500	1950400
9592	19576	959200	1957600
9587	19571	958700	1957100
9568	19587	956800	1958700
9567	19588	956700	1958800
9567	19587	956700	1958700
9571	19599	957100	1959900
9565	19606	956500	1960600
9565	19603	956500	1960300
9564	19603	956400	1960300
9563	19603	956300	1960300
9590	19588	959000	1958800
9567	19584	956700	1958400
9569	19586	956900	1958600
9567	19589	956700	1958900
9566	19587	956600	1958700
9559	19589	955900	1958900
9559	19590	955900	1959000
9566	19435	956600	1943500
9568	19592	956800	1959200
9567	19592	956700	1959200
9568	19591	956800	1959100
9567	19591	956700	1959100
9567	19598	956700	1959800
9572	19599	957200	1959900
9569	19603	956900	1960300
9569	19605	956900	1960500
9587	19586	958700	1958600
9586	19586	958600	1958600
9588	19584	958800	1958400
9683	19493	968300	1949300
9683	19490	968300	1949000
9598	19583	959800	1958300
9598	19584	959800	1958400
9560	19589	956000	1958900
9560	19590	956000	1959000
9566	19597	956600	1959700
9565	19597	956500	1959700
9565	19596	956500	1959600
9587	19582	958700	1958200
9586	19587	958600	1958700
9587	19587	958700	1958700
9588	19587	958800	1958700
9502	19411	950200	1941100
9503	19411	950300	1941100
9597	19584	959700	1958400
9598	19585	959800	1958500
9597	19585	959700	1958500
9596	19585	959600	1958500
9560	19597	956000	1959700
9561	19597	956100	1959700
9562	19596	956200	1959600
9560	19598	956000	1959800
9559	19598	955900	1959800
9560	19596	956000	1959600
9560	19595	956000	1959500
9712	19525	971200	1952500
9712	19526	971200	1952600
9713	19525	971300	1952500
9586	19588	958600	1958800
9586	19589	958600	1958900
9588	19588	958800	1958800
9660	19460	966000	1946000
9654	19449	965400	1944900
9596	19586	959600	1958600
9597	19587	959700	1958700
9625	19588	962500	1958800
9571	19582	957100	1958200
9585	19588	958500	1958800
9585	19589	958500	1958900
9584	19588	958400	1958800
9570	19586	957000	1958600
9600	19586	960000	1958600
9599	19585	959900	1958500
9600	19585	960000	1958500
9599	19584	959900	1958400
9591	19573	959100	1957300
9572	19583	957200	1958300
9566	19596	956600	1959600
9601	19584	960100	1958400
9600	19584	960000	1958400
9601	19585	960100	1958500
9602	19584	960200	1958400
9566	19607	956600	1960700
9590	19574	959000	1957400
9590	19573	959000	1957300
9570	19587	957000	1958700
9572	19589	957200	1958900
9589	19588	958900	1958800
9470	19456	947000	1945600
9599	19587	959900	1958700
9598	19587	959800	1958700
9598	19586	959800	1958600
9599	19586	959900	1958600
9537	19419	953700	1941900
9536	19419	953600	1941900
9572	19587	957200	1958700
9572	19586	957200	1958600
9526	19416	952600	1941600
9525	19416	952500	1941600
9591	19591	959100	1959100
9589	19591	958900	1959100
9590	19591	959000	1959100
9590	19590	959000	1959000
9589	19590	958900	1959000
9419	19480	941900	1948000
9397	19510	939700	1951000
9535	19427	953500	1942700
9456	19444	945600	1944400
9411	19493	941100	1949300
9486	19540	948600	1954000
9495	19571	949500	1957100
9489	19574	948900	1957400
9481	19511	948100	1951100
9626	19577	962600	1957700
9437	19494	943700	1949400
9596	19466	959600	1946600
9595	19466	959500	1946600
9496	19499	949600	1949900
9505	19500	950500	1950000
9545	19416	954500	1941600
9430	19462	943000	1946200
9491	19561	949100	1956100
9475	19461	947500	1946100
9475	19444	947500	1944400
9592	19451	959200	1945100
9593	19451	959300	1945100
9479	19394	947900	1939400
9423	19456	942300	1945600
9419	19520	941900	1952000
9420	19520	942000	1952000
9419	19521	941900	1952100
9426	19499	942600	1949900
9441	19486	944100	1948600
9526	19421	952600	1942100
9490	19531	949000	1953100
9579	19412	957900	1941200
9465	19407	946500	1940700
9442	19458	944200	1945800
9443	19458	944300	1945800
9423	19488	942300	1948800
9617	19630	961700	1963000
9580	19576	958000	1957600
9481	19497	948100	1949700
9563	19639	956300	1963900
9562	19639	956200	1963900
9562	19640	956200	1964000
9564	19639	956400	1963900
9564	19640	956400	1964000
9563	19640	956300	1964000
9562	19642	956200	1964200
9561	19642	956100	1964200
9579	19574	957900	1957400
9580	19575	958000	1957500
9579	19575	957900	1957500
9573	19577	957300	1957700
9573	19576	957300	1957600
9573	19575	957300	1957500
9574	19578	957400	1957800
9574	19577	957400	1957700
9573	19587	957300	1958700
9573	19586	957300	1958600
9579	19576	957900	1957600
9634	19605	963400	1960500
9581	19572	958100	1957200
9635	19602	963500	1960200
9562	19643	956200	1964300
9561	19643	956100	1964300
9561	19645	956100	1964500
9561	19644	956100	1964400
9577	19571	957700	1957100
9577	19572	957700	1957200
9574	19576	957400	1957600
9667	19430	966700	1943000
9572	19588	957200	1958800
9576	19572	957600	1957200
9575	19577	957500	1957700
9467	19479	946700	1947900
9564	19629	956400	1962900
9564	19630	956400	1963000
9563	19630	956300	1963000
9568	19628	956800	1962800
9567	19629	956700	1962900
9567	19630	956700	1963000
9575	19574	957500	1957400
9575	19573	957500	1957300
9583	19589	958300	1958900
9583	19588	958300	1958800
9584	19589	958400	1958900
9580	19573	958000	1957300
9565	19632	956500	1963200
9564	19632	956400	1963200
9564	19635	956400	1963500
9562	19635	956200	1963500
9561	19635	956100	1963500
9563	19636	956300	1963600
9559	19638	955900	1963800
9559	19637	955900	1963700
9559	19636	955900	1963600
9558	19636	955800	1963600
9562	19636	956200	1963600
9562	19637	956200	1963700
9573	19599	957300	1959900
9582	19590	958200	1959000
9583	19590	958300	1959000
9561	19639	956100	1963900
9576	19575	957600	1957500
9575	19575	957500	1957500
9574	19575	957400	1957500
9677	19420	967700	1942000
9677	19421	967700	1942100
9677	19418	967700	1941800
9677	19417	967700	1941700
9677	19419	967700	1941900
9576	19591	957600	1959100
9673	19507	967300	1950700
9673	19506	967300	1950600
9512	19489	951200	1948900
9569	19631	956900	1963100
9568	19631	956800	1963100
9568	19632	956800	1963200
9569	19632	956900	1963200
9567	19631	956700	1963100
9575	19576	957500	1957600
9574	19574	957400	1957400
9573	19574	957300	1957400
9412	19487	941200	1948700
9415	19487	941500	1948700
9566	19632	956600	1963200
9567	19632	956700	1963200
9567	19633	956700	1963300
9566	19633	956600	1963300
9577	19576	957700	1957600
9566	19634	956600	1963400
9565	19634	956500	1963400
9572	19574	957200	1957400
9475	19457	947500	1945700
9565	19635	956500	1963500
9566	19635	956600	1963500
9401	19423	940100	1942300
9402	19422	940200	1942200
9565	19636	956500	1963600
9576	19576	957600	1957600
9576	19577	957600	1957700
9675	19419	967500	1941900
9676	19418	967600	1941800
9676	19420	967600	1942000
9676	19419	967600	1941900
9675	19418	967500	1941800
9492	19461	949200	1946100
9491	19470	949100	1947000
9492	19469	949200	1946900
9564	19636	956400	1963600
9565	19637	956500	1963700
9577	19575	957700	1957500
9564	19637	956400	1963700
9563	19637	956300	1963700
9680	19447	968000	1944700
9647	19444	964700	1944400
9647	19443	964700	1944300
9648	19444	964800	1944400
9564	19638	956400	1963800
9563	19638	956300	1963800
9573	19578	957300	1957800
9626	19625	962600	1962500
9624	19459	962400	1945900
9624	19458	962400	1945800
9625	19459	962500	1945900
9625	19458	962500	1945800
9617	19575	961700	1957500
9618	19574	961800	1957400
9639	19589	963900	1958900
9638	19589	963800	1958900
9637	19590	963700	1959000
9637	19591	963700	1959100
9643	19591	964300	1959100
9642	19591	964200	1959100
9639	19591	963900	1959100
9639	19590	963900	1959000
9638	19591	963800	1959100
9639	19597	963900	1959700
9638	19597	963800	1959700
9640	19597	964000	1959700
9641	19591	964100	1959100
9641	19590	964100	1959000
9638	19592	963800	1959200
9637	19592	963700	1959200
9639	19593	963900	1959300
9653	19606	965300	1960600
9652	19606	965200	1960600
9649	19605	964900	1960500
9649	19604	964900	1960400
9655	19602	965500	1960200
9650	19607	965000	1960700
9653	19605	965300	1960500
9653	19604	965300	1960400
9654	19604	965400	1960400
9654	19603	965400	1960300
9653	19603	965300	1960300
9650	19604	965000	1960400
9655	19599	965500	1959900
9654	19599	965400	1959900
9655	19600	965500	1960000
9656	19600	965600	1960000
9617	19573	961700	1957300
9628	19581	962800	1958100
9628	19580	962800	1958000
9628	19583	962800	1958300
9625	19626	962500	1962600
9626	19626	962600	1962600
9627	19630	962700	1963000
9627	19629	962700	1962900
9622	19575	962200	1957500
9622	19576	962200	1957600
9623	19576	962300	1957600
9624	19576	962400	1957600
9643	19589	964300	1958900
9642	19589	964200	1958900
9642	19590	964200	1959000
9643	19590	964300	1959000
9640	19590	964000	1959000
9643	19588	964300	1958800
9642	19588	964200	1958800
9633	19579	963300	1957900
9607	19616	960700	1961600
9608	19616	960800	1961600
9626	19627	962600	1962700
9626	19628	962600	1962800
9627	19631	962700	1963100
9628	19631	962800	1963100
9629	19631	962900	1963100
9628	19630	962800	1963000
9629	19630	962900	1963000
9630	19631	963000	1963100
9630	19632	963000	1963200
9629	19632	962900	1963200
9623	19577	962300	1957700
9639	19598	963900	1959800
9640	19598	964000	1959800
9639	19592	963900	1959200
9641	19596	964100	1959600
9608	19617	960800	1961700
9607	19617	960700	1961700
9608	19615	960800	1961500
9607	19615	960700	1961500
9607	19614	960700	1961400
9608	19614	960800	1961400
9629	19584	962900	1958400
9607	19649	960700	1964900
9608	19650	960800	1965000
9628	19632	962800	1963200
9640	19592	964000	1959200
9642	19592	964200	1959200
9609	19617	960900	1961700
9609	19616	960900	1961600
9629	19585	962900	1958500
9608	19649	960800	1964900
9607	19650	960700	1965000
9606	19650	960600	1965000
9608	19653	960800	1965300
9608	19654	960800	1965400
9609	19654	960900	1965400
9608	19655	960800	1965500
9466	19530	946600	1953000
9625	19576	962500	1957600
9642	19593	964200	1959300
9640	19596	964000	1959600
9645	19590	964500	1959000
9644	19590	964400	1959000
9645	19589	964500	1958900
9644	19591	964400	1959100
9624	19578	962400	1957800
9623	19575	962300	1957500
9623	19586	962300	1958600
9623	19584	962300	1958400
9618	19598	961800	1959800
9618	19599	961800	1959900
9619	19596	961900	1959600
9615	19607	961500	1960700
9615	19606	961500	1960600
9612	19618	961200	1961800
9610	19627	961000	1962700
9607	19644	960700	1964400
9608	19644	960800	1964400
9607	19642	960700	1964200
9610	19608	961000	1960800
9609	19608	960900	1960800
9610	19606	961000	1960600
9610	19607	961000	1960700
9612	19608	961200	1960800
9612	19607	961200	1960700
9613	19609	961300	1960900
9628	19633	962800	1963300
9628	19577	962800	1957700
9629	19578	962900	1957800
9648	19596	964800	1959600
9649	19596	964900	1959600
9648	19595	964800	1959500
9650	19594	965000	1959400
9650	19595	965000	1959500
9649	19595	964900	1959500
9649	19594	964900	1959400
9648	19594	964800	1959400
9642	19594	964200	1959400
9645	19593	964500	1959300
9647	19595	964700	1959500
9614	19617	961400	1961700
9615	19618	961500	1961800
9615	19617	961500	1961700
9629	19586	962900	1958600
9613	19608	961300	1960800
9613	19607	961300	1960700
9612	19609	961200	1960900
9610	19609	961000	1960900
9611	19609	961100	1960900
9611	19608	961100	1960800
9611	19607	961100	1960700
9593	19447	959300	1944700
9594	19447	959400	1944700
9391	19522	939100	1952200
9629	19634	962900	1963400
9636	19580	963600	1958000
9637	19580	963700	1958000
9636	19581	963600	1958100
9637	19581	963700	1958100
9636	19579	963600	1957900
9637	19579	963700	1957900
9652	19596	965200	1959600
9651	19596	965100	1959600
9652	19600	965200	1960000
9651	19600	965100	1960000
9650	19599	965000	1959900
9650	19600	965000	1960000
9652	19598	965200	1959800
9651	19598	965100	1959800
9653	19598	965300	1959800
9652	19597	965200	1959700
9644	19593	964400	1959300
9651	19599	965100	1959900
9617	19617	961700	1961700
9616	19617	961600	1961700
9617	19618	961700	1961800
9616	19618	961600	1961800
9618	19616	961800	1961600
9617	19616	961700	1961600
9609	19609	960900	1960900
9611	19610	961100	1961000
9610	19610	961000	1961000
9630	19635	963000	1963500
9631	19635	963100	1963500
9638	19579	963800	1957900
9638	19580	963800	1958000
9639	19579	963900	1957900
9638	19578	963800	1957800
9639	19578	963900	1957800
9639	19580	963900	1958000
9639	19581	963900	1958100
9638	19581	963800	1958100
9651	19597	965100	1959700
9646	19593	964600	1959300
9649	19598	964900	1959800
9650	19598	965000	1959800
9652	19599	965200	1959900
9652	19601	965200	1960100
9649	19597	964900	1959700
9614	19616	961400	1961600
9615	19616	961500	1961600
9617	19615	961700	1961500
9491	19508	949100	1950800
9609	19610	960900	1961000
9599	19400	959900	1940000
9631	19636	963100	1963600
9637	19578	963700	1957800
9640	19580	964000	1958000
9649	19600	964900	1960000
9649	19599	964900	1959900
9648	19599	964800	1959900
9648	19600	964800	1960000
9647	19596	964700	1959600
9648	19593	964800	1959300
9653	19597	965300	1959700
9653	19596	965300	1959600
9653	19599	965300	1959900
9652	19607	965200	1960700
9614	19615	961400	1961500
9618	19615	961800	1961500
9613	19615	961300	1961500
9614	19614	961400	1961400
9627	19588	962700	1958800
9628	19588	962800	1958800
9611	19606	961100	1960600
9614	19607	961400	1960700
9617	19609	961700	1960900
9616	19609	961600	1960900
9616	19608	961600	1960800
9617	19608	961700	1960800
9617	19610	961700	1961000
9618	19610	961800	1961000
9618	19609	961800	1960900
9615	19608	961500	1960800
9632	19637	963200	1963700
9631	19637	963100	1963700
9632	19636	963200	1963600
9632	19638	963200	1963800
9633	19637	963300	1963700
9654	19605	965400	1960500
9648	19604	964800	1960400
9649	19603	964900	1960300
9648	19603	964800	1960300
9652	19605	965200	1960500
9650	19605	965000	1960500
9650	19606	965000	1960600
9649	19606	964900	1960600
9648	19605	964800	1960500
9650	19603	965000	1960300
9651	19605	965100	1960500
9652	19604	965200	1960400
9651	19604	965100	1960400
9654	19602	965400	1960200
9653	19602	965300	1960200
9616	19616	961600	1961600
9613	19616	961300	1961600
9626	19588	962600	1958800
9618	19611	961800	1961100
9617	19611	961700	1961100
9619	19612	961900	1961200
9619	19611	961900	1961100
9618	19612	961800	1961200
9619	19610	961900	1961000
9620	19611	962000	1961100
9413	19519	941300	1951900
9413	19518	941300	1951800
9633	19638	963300	1963800
9633	19639	963300	1963900
9638	19590	963800	1959000
9641	19588	964100	1958800
9641	19589	964100	1958900
9653	19601	965300	1960100
9654	19601	965400	1960100
9651	19606	965100	1960600
9618	19617	961800	1961700
9616	19619	961600	1961900
9626	19589	962600	1958900
9625	19589	962500	1958900
9626	19590	962600	1959000
9625	19590	962500	1959000
9626	19593	962600	1959300
9626	19592	962600	1959200
9625	19592	962500	1959200
9628	19592	962800	1959200
9630	19591	963000	1959100
9629	19591	962900	1959100
9631	19591	963100	1959100
9622	19612	962200	1961200
9622	19611	962200	1961100
9621	19612	962100	1961200
9621	19613	962100	1961300
9622	19613	962200	1961300
9636	19605	963600	1960500
9607	19586	960700	1958600
9606	19586	960600	1958600
9630	19581	963000	1958100
9632	19639	963200	1963900
9640	19588	964000	1958800
9642	19587	964200	1958700
9641	19587	964100	1958700
9639	19587	963900	1958700
9638	19587	963800	1958700
9639	19588	963900	1958800
9638	19588	963800	1958800
9638	19586	963800	1958600
9637	19586	963700	1958600
9655	19604	965500	1960400
9648	19602	964800	1960200
9656	19603	965600	1960300
9627	19578	962700	1957800
9627	19594	962700	1959400
9627	19593	962700	1959300
9626	19594	962600	1959400
9628	19591	962800	1959100
9628	19590	962800	1959000
9631	19592	963100	1959200
9630	19592	963000	1959200
9629	19589	962900	1958900
9630	19590	963000	1959000
9629	19590	962900	1959000
9630	19588	963000	1958800
9630	19589	963000	1958900
9622	19614	962200	1961400
9623	19614	962300	1961400
9623	19615	962300	1961500
9634	19638	963400	1963800
9635	19639	963500	1963900
9635	19640	963500	1964000
9637	19588	963700	1958800
9637	19587	963700	1958700
9636	19587	963600	1958700
9636	19588	963600	1958800
9641	19585	964100	1958500
9637	19589	963700	1958900
9636	19589	963600	1958900
9637	19585	963700	1958500
9636	19585	963600	1958500
9640	19587	964000	1958700
9652	19603	965200	1960300
9652	19602	965200	1960200
9646	19603	964600	1960300
9655	19603	965500	1960300
9631	19590	963100	1959000
9626	19595	962600	1959500
9627	19595	962700	1959500
9629	19592	962900	1959200
9628	19593	962800	1959300
9627	19592	962700	1959200
9629	19594	962900	1959400
9628	19594	962800	1959400
9630	19594	963000	1959400
9630	19593	963000	1959300
9625	19593	962500	1959300
9623	19616	962300	1961600
9624	19616	962400	1961600
9624	19617	962400	1961700
9624	19619	962400	1961900
9626	19619	962600	1961900
9605	19652	960500	1965200
9606	19652	960600	1965200
9606	19651	960600	1965100
9606	19653	960600	1965300
9605	19653	960500	1965300
9607	19652	960700	1965200
9605	19654	960500	1965400
9651	19607	965100	1960700
9653	19607	965300	1960700
9629	19595	962900	1959500
9628	19595	962800	1959500
9628	19596	962800	1959600
9629	19596	962900	1959600
9626	19620	962600	1962000
9627	19620	962700	1962000
9627	19619	962700	1961900
9625	19619	962500	1961900
9624	19620	962400	1962000
9606	19654	960600	1965400
9606	19655	960600	1965500
9607	19655	960700	1965500
9607	19654	960700	1965400
9607	19653	960700	1965300
9655	19601	965500	1960100
9629	19580	962900	1958000
9629	19579	962900	1957900
9625	19621	962500	1962100
9614	19573	961400	1957300
9615	19573	961500	1957300
9616	19574	961600	1957400
9651	19603	965100	1960300
9676	19473	967600	1947300
9495	19579	949500	1957900
9491	19579	949100	1957900
9551	19427	955100	1942700
9451	19496	945100	1949600
9480	19523	948000	1952300
9519	19497	951900	1949700
9484	19510	948400	1951000
9588	19417	958800	1941700
9416	19467	941600	1946700
9417	19467	941700	1946700
9690	19447	969000	1944700
9643	19449	964300	1944900
9627	19626	962700	1962600
9627	19627	962700	1962700
9628	19627	962800	1962700
9626	19578	962600	1957800
9626	19579	962600	1957900
9625	19579	962500	1957900
9623	19581	962300	1958100
9622	19581	962200	1958100
9622	19583	962200	1958300
9617	19628	961700	1962800
9616	19628	961600	1962800
9616	19629	961600	1962900
9617	19629	961700	1962900
9615	19627	961500	1962700
9616	19627	961600	1962700
9616	19626	961600	1962600
9614	19626	961400	1962600
9615	19626	961500	1962600
9615	19625	961500	1962500
9616	19625	961600	1962500
9615	19628	961500	1962800
9631	19585	963100	1958500
9631	19586	963100	1958600
9630	19585	963000	1958500
9624	19596	962400	1959600
9625	19596	962500	1959600
9621	19597	962100	1959700
9622	19598	962200	1959800
9621	19598	962100	1959800
9610	19584	961000	1958400
9611	19585	961100	1958500
9611	19584	961100	1958400
9609	19639	960900	1963900
9633	19582	963300	1958200
9632	19581	963200	1958100
9632	19582	963200	1958200
9632	19579	963200	1957900
9620	19616	962000	1961600
9621	19617	962100	1961700
9621	19618	962100	1961800
9621	19616	962100	1961600
9622	19617	962200	1961700
9617	19626	961700	1962600
9617	19627	961700	1962700
9627	19632	962700	1963200
9539	19427	953900	1942700
9632	19633	963200	1963300
9632	19634	963200	1963400
9632	19635	963200	1963500
9633	19636	963300	1963600
9629	19638	962900	1963800
9629	19639	962900	1963900
9631	19639	963100	1963900
9631	19638	963100	1963800
9632	19640	963200	1964000
9631	19640	963100	1964000
9631	19641	963100	1964100
9637	19648	963700	1964800
9638	19650	963800	1965000
9598	19596	959800	1959600
9599	19596	959900	1959600
9609	19604	960900	1960400
9610	19604	961000	1960400
9610	19605	961000	1960500
9627	19623	962700	1962300
9626	19623	962600	1962300
9627	19625	962700	1962500
9494	19519	949400	1951900
9628	19626	962800	1962600
9628	19628	962800	1962800
9627	19628	962700	1962800
9628	19629	962800	1962900
9624	19579	962400	1957900
9623	19578	962300	1957800
9624	19581	962400	1958100
9625	19581	962500	1958100
9625	19582	962500	1958200
9621	19582	962100	1958200
9621	19583	962100	1958300
9615	19632	961500	1963200
9616	19632	961600	1963200
9616	19631	961600	1963100
9615	19631	961500	1963100
9615	19630	961500	1963000
9616	19630	961600	1963000
9617	19631	961700	1963100
9626	19598	962600	1959800
9626	19599	962600	1959900
9627	19598	962700	1959800
9623	19596	962300	1959600
9620	19595	962000	1959500
9621	19596	962100	1959600
9620	19596	962000	1959600
9620	19600	962000	1960000
9611	19583	961100	1958300
9623	19600	962300	1960000
9622	19601	962200	1960100
9622	19603	962200	1960300
9621	19603	962100	1960300
9621	19602	962100	1960200
9620	19602	962000	1960200
9619	19616	961900	1961600
9619	19617	961900	1961700
9487	19428	948700	1942800
9613	19626	961300	1962600
9608	19420	960800	1942000
9629	19640	962900	1964000
9628	19640	962800	1964000
9632	19641	963200	1964100
9610	19603	961000	1960300
9609	19603	960900	1960300
9608	19604	960800	1960400
9608	19603	960800	1960300
9628	19625	962800	1962500
9627	19624	962700	1962400
9628	19624	962800	1962400
9510	19551	951000	1955100
9510	19550	951000	1955000
9629	19625	962900	1962500
9633	19625	963300	1962500
9634	19625	963400	1962500
9635	19625	963500	1962500
9635	19624	963500	1962400
9624	19580	962400	1958000
9622	19579	962200	1957900
9625	19580	962500	1958000
9615	19629	961500	1962900
9614	19631	961400	1963100
9614	19630	961400	1963000
9613	19631	961300	1963100
9613	19630	961300	1963000
9621	19601	962100	1960100
9621	19600	962100	1960000
9620	19601	962000	1960100
9611	19580	961100	1958000
9610	19582	961000	1958200
9610	19583	961000	1958300
9619	19601	961900	1960100
9619	19602	961900	1960200
9410	19485	941000	1948500
9629	19629	962900	1962900
9633	19634	963300	1963400
9633	19635	963300	1963500
9610	19602	961000	1960200
9610	19601	961000	1960100
9609	19601	960900	1960100
9612	19602	961200	1960200
9609	19602	960900	1960200
9611	19601	961100	1960100
9628	19623	962800	1962300
9629	19624	962900	1962400
9626	19582	962600	1958200
9625	19603	962500	1960300
9626	19602	962600	1960200
9625	19602	962500	1960200
9625	19601	962500	1960100
9624	19601	962400	1960100
9626	19603	962600	1960300
9626	19605	962600	1960500
9626	19607	962600	1960700
9626	19606	962600	1960600
9626	19608	962600	1960800
9612	19630	961200	1963000
9612	19629	961200	1962900
9614	19629	961400	1962900
9611	19632	961100	1963200
9611	19631	961100	1963100
9610	19631	961000	1963100
9611	19630	961100	1963000
9624	19598	962400	1959800
9611	19579	961100	1957900
9623	19603	962300	1960300
9623	19602	962300	1960200
9624	19602	962400	1960200
9554	19438	955400	1943800
9631	19581	963100	1958100
9611	19618	961100	1961800
9609	19618	960900	1961800
9610	19618	961000	1961800
9630	19629	963000	1962900
9630	19630	963000	1963000
9631	19630	963100	1963000
9631	19631	963100	1963100
9634	19631	963400	1963100
9626	19630	962600	1963000
9634	19634	963400	1963400
9629	19641	962900	1964100
9628	19641	962800	1964100
9631	19642	963100	1964200
9620	19612	962000	1961200
9620	19613	962000	1961300
9626	19610	962600	1961000
9626	19611	962600	1961100
9626	19612	962600	1961200
9626	19613	962600	1961300
9627	19613	962700	1961300
9627	19612	962700	1961200
9610	19630	961000	1963000
9611	19629	961100	1962900
9630	19582	963000	1958200
9629	19587	962900	1958700
9612	19581	961200	1958100
9612	19580	961200	1958000
9611	19581	961100	1958100
9613	19580	961300	1958000
9608	19580	960800	1958000
9607	19579	960700	1957900
9607	19580	960700	1958000
9623	19605	962300	1960500
9430	19443	943000	1944300
9430	19442	943000	1944200
9574	19616	957400	1961600
9614	19619	961400	1961900
9615	19619	961500	1961900
9634	19635	963400	1963500
9634	19636	963400	1963600
9628	19642	962800	1964200
9633	19640	963300	1964000
9626	19580	962600	1958000
9626	19614	962600	1961400
9626	19615	962600	1961500
9627	19615	962700	1961500
9631	19582	963100	1958200
9629	19588	962900	1958800
9606	19579	960600	1957900
9611	19588	961100	1958800
9624	19604	962400	1960400
9622	19604	962200	1960400
9623	19604	962300	1960400
9624	19605	962400	1960500
9629	19635	962900	1963500
9628	19643	962800	1964300
9628	19644	962800	1964400
9635	19637	963500	1963700
9635	19636	963500	1963600
9634	19637	963400	1963700
9634	19640	963400	1964000
9621	19614	962100	1961400
9628	19615	962800	1961500
9628	19616	962800	1961600
9629	19619	962900	1961900
9629	19618	962900	1961800
9628	19618	962800	1961800
9628	19619	962800	1961900
9628	19620	962800	1962000
9606	19629	960600	1962900
9607	19629	960700	1962900
9607	19628	960700	1962800
9606	19628	960600	1962800
9605	19628	960500	1962800
9597	19593	959700	1959300
9596	19593	959600	1959300
9630	19587	963000	1958700
9628	19597	962800	1959700
9610	19588	961000	1958800
9611	19589	961100	1958900
9610	19576	961000	1957600
9610	19577	961000	1957700
9611	19576	961100	1957600
9624	19603	962400	1960300
9625	19605	962500	1960500
9625	19604	962500	1960400
9626	19604	962600	1960400
9624	19606	962400	1960600
9622	19615	962200	1961500
9622	19616	962200	1961600
9621	19615	962100	1961500
9623	19617	962300	1961700
9626	19621	962600	1962100
9624	19621	962400	1962100
9624	19622	962400	1962200
9623	19622	962300	1962200
9622	19622	962200	1962200
9623	19623	962300	1962300
9597	19592	959700	1959200
9596	19592	959600	1959200
9598	19593	959800	1959300
9598	19592	959800	1959200
9630	19586	963000	1958600
9632	19587	963200	1958700
9631	19587	963100	1958700
9632	19586	963200	1958600
9612	19576	961200	1957600
9611	19577	961100	1957700
9620	19603	962000	1960300
9619	19603	961900	1960300
9623	19607	962300	1960700
